"admin3Name","admin2Name","admin1Name","date","mean","stdDev","admin1Pcod","admin2Pcod","admin3Pcod"
"Mousrayeh","Baalbek","Baalbek-El Hermel",2021-12-01,1.7323533,0.1558445,"LB8","LB21",53421
"Moussaytbeh","Beirut","Beirut",2019-10-01,69.1642487,7.0605464,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-05-01,53.2444692,5.1792328,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-10-01,47.2381636,5.2549897,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-08-01,81.115181,12.0953293,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-07-01,46.0290746,4.3709277,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-04-01,48.5802842,3.256667,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-11-01,20.24431,4.8810009,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-08-01,35.8684562,5.984545,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-05-01,92.8306263,16.16466,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-08-01,81.1991521,10.9511716,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-11-01,71.3498378,7.7342073,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-09-01,58.3838165,9.8132205,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-03-01,57.0140338,6.1848499,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-09-01,77.2663827,10.2276073,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-08-01,37.0806963,5.2093954,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-01-01,83.6731049,7.9503781,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-02-01,81.734855,9.264067,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-12-01,91.0308252,15.2640985,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-10-01,24.6929476,6.594854,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-06-01,51.7475832,5.9805641,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-03-01,41.1943835,6.5176262,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-06-01,22.3371085,5.9493098,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-04-01,50.1237096,4.9061853,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-04-01,76.9432867,11.7640714,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-02-01,37.3377125,3.731626,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-04-01,88.370782,7.6256164,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-07-01,69.8548907,6.2421624,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-04-01,26.0495064,6.4112727,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-12-01,37.2179076,4.5331064,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-05-01,79.0198399,8.9194676,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-03-01,73.3602196,17.2788634,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-09-01,18.9334682,4.463608,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-10-01,59.5326524,7.3678055,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-02-01,24.4513683,4.4266221,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-11-01,62.5639498,7.5658256,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-04-01,35.0630971,8.3491244,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-09-01,18.0071059,0.5464819,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-07-01,22.9990312,6.0258147,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-03-01,28.7016161,6.8242195,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-06-01,51.0200952,5.3713921,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-09-01,37.8483571,3.6434506,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-02-01,108.4480515,38.9494537,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-01-01,30.0674029,6.5149705,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-01-01,57.8376177,4.8401047,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-03-01,29.105087,4.1997039,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-10-01,26.3546919,2.4942577,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-06-01,89.5093023,15.1789619,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-05-01,21.0365292,3.2855023,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-03-01,91.9154076,16.8078694,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-11-01,30.0439884,3.0843416,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-05-01,36.8893435,6.7247261,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-07-01,83.4577598,7.888654,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-12-01,23.2818517,3.7627156,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-08-01,41.8754395,4.6094419,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-05-01,52.2734825,5.8419038,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-08-01,31.5261674,9.1369808,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-07-01,50.0267401,5.4270653,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-12-01,83.0464679,15.7239392,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-01-01,81.0575038,13.0765517,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-02-01,29.0695211,8.2013677,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-10-01,18.6967422,4.8087164,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-06-01,41.9264005,3.3579974,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-01-01,27.4202326,6.1794573,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-11-01,52.8264777,5.5670129,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-04-01,56.4960633,5.5085299,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-07-01,33.5457836,8.2789949,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-06-01,29.09934,3.3650059,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-02-01,77.6879951,10.527662,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-01-01,71.604333,7.0788635,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-11-01,22.4559805,6.5491705,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-12-01,30.6475852,9.6810836,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2024-01-01,39.7667665,4.7648928,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2022-08-01,24.8221496,6.0745629,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-03-01,82.0659916,21.2916031,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2023-07-01,33.765195,4.9346681,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-02-01,52.1620627,6.2737578,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2021-09-01,28.1311675,8.7066528,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2019-09-01,73.5688303,7.8724513,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-05-01,50.5809151,5.0928567,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2020-12-01,51.2368775,5.6306983,"LB1","LB11",10210
"Moussaytbeh","Beirut","Beirut",2018-06-01,83.3289097,10.1235814,"LB1","LB11",10210
"Mqaiteaa","Akkar","Akkar",2022-09-01,0.4630499,0.1107503,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-10-01,1.2303732,0.2218134,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-09-01,1.5381625,0.5423459,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-08-01,0.7755698,0.2370324,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-07-01,1.9538383,0.6742041,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-08-01,1.0869412,0.3582727,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-04-01,0.6254063,0.1272669,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-03-01,0.6580212,0.1992604,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-07-01,1.006769,0.2574598,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-03-01,0.8010358,0.232463,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-03-01,0.6686926,0.1569783,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-01-01,1.2307354,0.2472624,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-11-01,2.1997239,0.7343713,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-02-01,1.3790106,0.3738164,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-02-01,1.04428,0.1814471,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-10-01,0.5901303,0.1142144,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-06-01,0.7963163,0.1830503,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-10-01,0.7817823,0.2324891,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-04-01,1.3439731,0.5020252,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-10-01,0.5900177,0.1047225,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-11-01,0.6430985,0.1553361,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-04-01,1.6558591,0.5454156,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-02-01,0.7156559,0.2772888,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-11-01,1.4030499,0.3296992,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-11-01,0.9297659,0.2812195,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-12-01,2.6159696,0.7776153,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-03-01,1.6224647,0.6204897,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-05-01,0.7311992,0.1955161,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-10-01,1.5519611,0.4351415,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-05-01,1.1973962,0.7423387,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-02-01,1.1783216,0.2770513,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-08-01,1.0795119,0.2559541,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-05-01,2.1509364,0.8681002,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-11-01,0.6572858,0.1178635,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-07-01,1.5017491,0.2247594,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-05-01,1.2293816,0.5350774,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-09-01,1.1281316,0.2675372,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-05-01,0.6840128,0.1157634,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-06-01,1.9518927,0.7398617,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-05-01,1.8714907,0.5155018,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-09-01,0.8240172,0.1047523,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-04-01,0.5390305,0.1736049,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-01-01,1.8016387,0.631888,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-04-01,0.9557685,0.5328824,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-03-01,1.0710689,0.4755425,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-01-01,0.7792359,0.0979696,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-08-01,0.4934121,0.3331543,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-01-01,1.8385755,0.5131064,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-02-01,0.8231449,0.2201873,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-06-01,0.8019677,0.3131611,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-12-01,2.763019,0.9285918,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-12-01,1.7728246,0.2910783,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-08-01,1.4813096,0.2308814,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-01-01,1.9413229,0.7932378,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-11-01,1.8504219,0.6164021,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-07-01,1.5146002,0.5111548,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-09-01,0.6390967,0.0908467,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-06-01,0.7747659,0.177732,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-12-01,2.1989244,0.5400622,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-06-01,1.2266387,0.4308653,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-01-01,0.5481382,0.1269412,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-04-01,1.6132443,0.3806614,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-03-01,1.2257575,0.2874966,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-03-01,1.1086197,0.2383865,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-06-01,1.5067822,0.2979848,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2018-08-01,1.1058127,0.0947427,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-10-01,1.4621665,0.5597192,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-05-01,1.8239664,0.6094757,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-08-01,0.982712,0.1017963,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-06-01,1.7243529,0.6788985,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-07-01,1.3633039,0.338006,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-12-01,0.8456846,0.3007354,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-09-01,0.8154196,0.203933,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-02-01,0.5444059,0.199957,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2022-07-01,0.7992381,0.2015293,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2019-09-01,1.3618043,0.2354716,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2023-07-01,0.9214002,0.2061126,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2020-04-01,1.0859695,0.2667484,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2024-01-01,0.905636,0.3537323,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-02-01,1.711208,0.5751562,"LB7","LB51",35261
"Mqaiteaa","Akkar","Akkar",2021-12-01,1.0726281,0.3660452,"LB7","LB51",35261
"Mradiyeh","Kesrwane","Mount Lebanon",2018-10-01,13.8865934,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-09-01,9.109875,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-10-01,12.4101718,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-05-01,5.5140391,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-12-01,12.8727111,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-07-01,3.5733516,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-09-01,3.2410625,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-06-01,8.739617,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-11-01,1.5747265,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-08-01,3.9625937,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-01-01,4.4561406,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-04-01,14.4453049,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-03-01,8.1535471,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-11-01,12.3025861,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-02-01,13.5645391,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-02-01,8.0167031,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-03-01,3.8588515,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-03-01,3.5379453,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-04-01,8.6014924,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-01-01,12.53,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-10-01,4.59125,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-09-01,13.5763595,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-08-01,7.2362185,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-03-01,1.8057109,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-09-01,3.9899611,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-09-01,1.2122344,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-03-01,9.9153359,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-07-01,10.8928516,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-02-01,12.2576018,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-04-01,1.6898672,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-05-01,14.7115315,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-01-01,15.2448516,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-10-01,4.5945235,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-11-01,4.5854765,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-04-01,6.6004922,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-05-01,8.6418595,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-11-01,12.5090231,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-07-01,6.8538205,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-04-01,3.314422,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-02-01,1.1802578,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-06-01,6.4489219,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-05-01,3.6535468,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-06-01,2.0185313,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-02-01,7.170203,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-02-01,3.9326798,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-01-01,1.8048516,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-01-01,4.2517655,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-04-01,13.1706174,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-01-01,12.3520623,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-11-01,13.3893049,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-07-01,2.660125,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-06-01,12.52682,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-10-01,1.3252813,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-08-01,3.901836,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-09-01,11.9081409,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-05-01,14.5901334,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-12-01,3.7332655,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-08-01,5.4741641,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-12-01,4.3573984,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-03-01,14.7192808,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-12-01,2.1950156,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2022-05-01,2.0442266,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-11-01,3.5108047,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-06-01,4.2222187,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-05-01,10.0820313,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-02-01,9.490531,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2024-08-01,4.0628827,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-07-01,9.8875548,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-10-01,9.0710391,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-04-01,7.2953437,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-07-01,4.3404063,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-03-01,10.129797,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-08-01,12.9590157,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-08-01,13.5091408,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-12-01,12.1800468,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2018-06-01,12.5716013,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-07-01,2.5660625,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2021-09-01,6.5821251,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2019-01-01,15.2534138,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2020-12-01,12.3220624,0,"LB3","LB35",25367
"Mradiyeh","Kesrwane","Mount Lebanon",2023-06-01,2.5334688,0,"LB3","LB35",25367
"Mrah Chdid","El Batroun","North",2018-10-01,5.5215871,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2022-03-01,1.60286,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2022-11-01,1.6105021,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-08-01,5.6308671,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2024-06-01,3.4305072,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2019-12-01,6.358347,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-04-01,5.3872363,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-03-01,1.7320284,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-09-01,4.4049341,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-02-01,1.3302789,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-11-01,5.7814605,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-05-01,2.009645,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-02-01,4.4152992,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2019-07-01,5.9134431,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-06-01,4.3247616,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-04-01,3.7472616,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-10-01,4.4279006,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-08-01,3.9651115,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-01-01,5.6916937,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-09-01,6.770989,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-02-01,4.679792,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2019-11-01,5.5395537,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-09-01,3.8968155,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-12-01,3.472571,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-07-01,5.4059584,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-09-01,3.0429716,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2021-05-01,3.5769118,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-04-01,3.5143915,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2023-12-01,3.960928,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-11-01,5.0798022,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2018-05-01,5.6656137,0,"LB5","LB52",34256
"Mrah Chdid","El Batroun","North",2020-06-01,4.9520791,0,"LB5","LB52",34256
